"id"	"baseMean"	"baseMeanA"	"baseMeanB"	"foldChange"	"log2FoldChange"	"pval"	"padj"	"MUT1"	"MUT2"	"MUT3"	"MUT4"	"WT1"	"WT2"	"WT3"	"WT4"
"Pfkl"	2027.65586064405	1889.01537181671	2166.2963494714	1.14678598268262	0.197596175545749	0.013473821342483	0.653668900040154	2019.65241554236	2184.15882555378	2137.24043311497	2324.1337236745	1833.06591508626	1696.34516724638	1903.71820101789	2122.93220391629
"Pfkm"	656.138461532055	656.504831730452	655.772091333659	0.998883876612359	-0.00161112495083502	0.940811808809726	1	585.364979067361	712.434058652109	625.042013458153	700.247314157011	655.820798390491	629.539431354691	698.514413706819	642.144683469809
"Pfkp"	117.552717398733	110.42982911932	124.675605678146	1.12900297566732	0.175049288568684	0.260537064675417	1	111.725452774684	127.790862538495	138.898225212923	120.28788218648	111.429992982042	121.979725615523	113.351160060607	94.9584378191079
"Pfn1"	4220.72027127342	4112.189370394	4329.25117215285	1.05278497223926	0.0742108008816271	0.132060362437853	1	4398.35414940337	4267.14988493124	4259.91895552214	4391.58169875463	4202.01652924646	4437.78781413085	3906.25536208862	3902.69777611007
"Pfn2"	1320.13411857815	1329.04286679835	1311.22537035796	0.986593738331921	-0.0194719639568955	0.750725464642032	1	1299.64394210551	1294.94740705675	1321.77343347781	1328.53669879175	1326.10197754964	1315.93381956408	1376.68374740276	1297.45192267692
"Pfn4"	15.7928392307842	16.5655377855007	15.0201406760678	0.906710115334404	-0.141286715044517	0.761615582219899	1	15.278694396538	12.7790862538495	21.2827925729478	10.7399894809358	15.3109914021126	15.5058973240072	22.2827066785809	13.1625557373021
"Pgam1"	5568.51947088586	5359.90391773863	5777.13502403309	1.07784301970668	0.108147074953023	0.0330464095015756	1	5486.00620675692	5776.14698673997	5843.80678174047	6002.58012089499	5264.42921042639	5120.04729638717	5424.38585623367	5630.7533079073
"Pgam2"	28.6742057016282	28.824306860595	28.5241045426614	0.989585098459243	-0.0151043190484391	1	1	18.1434495958888	48.986497306423	19.0424986179007	27.923972650433	17.8628233024647	39.2816065541515	27.1267733478376	31.0260242379263
"Pgam5"	765.84485604085	768.389114380521	763.300597701179	0.993377682499517	-0.00958575973788707	0.923034060569843	1	738.151923032741	796.563043156618	778.502149378882	739.985275236474	702.604383230279	778.39604566516	791.520493756548	801.035534870098
"Pgap1"	520.649681301195	519.180113264746	522.119249337644	1.00566111065853	0.00814422528198638	0.950924161498992	1	557.672345473636	535.656698807191	536.55040223379	458.597550835957	554.598133009857	482.750270020757	493.125986930334	546.246063098037
"Pgap2"	248.188515130699	235.582625442694	260.794404818705	1.10701884032676	0.146679775520267	0.179866343849384	1	243.504191944824	265.166039767377	226.269689459761	308.237698102856	229.664871031689	233.622186348375	239.296893461282	239.746550929431
"Pgap3"	116.169871367749	111.867161054541	120.472581680957	1.07692535097248	0.106918250333113	0.476840556129562	1	120.319718372737	107.557309303233	117.615432639975	136.397866407884	97.8202228468306	105.440101803249	119.164040063715	125.04427950437
"Pgbd1"	127.596997832606	108.421740853436	146.772254811777	1.35371608734989	0.436925196577863	0.0102451356630938	0.547153379699012	156.606617564514	134.18040566542	153.460135920729	142.841860096446	67.1982400426054	116.811093174187	113.351160060607	136.326470136343
"Pgbd5"	40.504069602907	35.659956145568	45.3481830602461	1.27168364636035	0.346739819528425	0.181172335822043	1	39.1516543911286	40.4671064705234	45.9260260784664	55.8479453008659	34.024425338028	37.2141535776172	30.0332133493916	41.3680323172351
"Pgd"	1503.39959726465	1463.94460298803	1542.85459154127	1.0539023050409	0.0757411377858957	0.211087003059168	1	1561.29158364622	1469.59491919269	1489.79548010635	1650.73638321983	1445.18746623274	1418.27274190252	1390.24713407668	1602.0710697402
"Pgf"	131.813449687031	127.952090226029	135.674809148033	1.06035633265828	0.0845491638178712	0.715283583414218	1	107.905779175549	110.752080866696	148.979548010635	175.061828539253	123.338541850352	114.743640197653	131.758613403783	141.96756545233
"Pggt1b"	619.094302691102	632.209070557883	605.979534824322	0.958511294830973	-0.061132662575967	0.46012880231248	1	653.164185451998	589.967815386051	584.716722267304	596.069416191934	623.497594319364	625.404525401623	616.165280329454	663.768882181091
"Pgk1"	6413.3954870214	6007.00122618778	6819.78974785502	1.13530686794666	0.183082303707693	0.000959417601976383	0.107601505878128	6479.12134253188	6783.56495308511	7083.80948585906	6932.66320994403	6036.78366559963	5476.68293483933	6068.64672324481	6445.89158106736
"Pgls"	552.2461635019	550.812960827502	553.679366176299	1.00520395406907	0.00748825132585834	0.960571883229785	1	549.078079875583	559.085023605915	555.592900851691	550.961460372004	580.116452013378	561.31348312906	489.250733594928	572.571174572641
"Pgm1"	426.723708327836	433.991440948411	419.455975707261	0.96650748408912	-0.0491471909904732	0.597685098042745	1	423.028851104145	412.125531686646	380.849972358014	461.819547680237	455.927299529576	469.311825673284	423.371426893037	387.355211697747
"Pgm2"	410.638294912917	382.719268296975	438.55732152886	1.14589820230466	0.196478885671213	0.149005478487366	1	393.426380710853	371.658425216123	495.104964065418	494.039516123045	392.982112654224	362.837997381768	425.30905356074	349.74790959117
"Pgm2l1"	1169.63956586347	1053.76551954749	1285.51361217946	1.21992377652619	0.286791007900387	0.00131025233508906	0.135767777287	1282.45541090941	1240.63629047789	1447.22989496045	1171.73285237009	1076.02245131514	958.264454623643	1034.69264055323	1146.08253169795
"Pgm3"	342.157880341184	348.118043622657	336.19771705971	0.96575780318969	-0.0502666656063512	0.529111244651955	1	299.844377532058	365.268882089198	334.923946279548	344.753662338038	378.521731885562	315.286578921479	353.61686685574	345.046996827848
"Pgm5"	808.120710803035	769.99573036012	846.245691245951	1.09902647232884	0.136226137003773	0.421349781754683	1	692.315839843127	768.875022939944	996.930809995978	926.861092204756	702.604383230279	953.095822182308	728.54762705621	695.735088971682
"Pgp"	264.437352005368	275.307856440089	253.566847570646	0.921030190890418	-0.118679647002888	0.285095483707888	1	248.278783943742	266.230963621864	243.071894122615	256.685748594365	254.33257940176	289.443416714801	283.862306818444	273.59312282535
"Pgpep1"	499.26806449459	494.987865691265	503.548263297915	1.0172941564834	0.0247369031268242	0.803355286240433	1	481.278873490946	484.540353791793	551.112312941597	497.261512967325	495.905999301759	499.289893833031	490.21954692878	494.536022701493
"Pgr"	53.9967284199562	49.5730196384472	58.4204372014651	1.17847243576335	0.236918014631704	0.265315331271053	1	70.6639615839881	51.116345015398	57.1274958537021	54.7739463527723	45.9329742063379	45.4839654837544	53.2847333618239	53.5904055018728
"Pgrmc1"	2121.17371930814	2113.60675817294	2128.74068044334	1.00716023556032	0.0102932291818664	0.866012641997692	1	2102.73031632354	2020.16055196271	2149.56204986773	2242.50980361939	2105.26131779049	2097.43104469404	2171.11068116086	2080.62398904639
"Pgrmc2"	1072.56488535604	1071.59100330053	1073.53876741156	1.00181763761083	0.00261991645859199	0.978106815549462	1	1074.28319975658	1132.01405732017	1042.85683607444	1045.00097649505	1116.00115108732	1094.71635107491	1040.50552055634	1035.14099048354
"Pgs1"	383.07056846575	378.743427804942	387.397709126559	1.0228499841483	0.0325945683524335	0.745220149547236	1	394.381299110636	355.684567398811	376.36938444792	423.155585548869	389.579670120421	353.534458987364	380.743640203578	391.115941908405
"Phactr1"	346.526117015959	335.445708720233	357.606525311686	1.06606379516971	0.0922937741393925	0.32471803185127	1	340.905868722754	315.217460928287	389.811148178203	384.4916234175	303.6679961419	363.871723870035	322.614840172497	351.628274696499
"Phactr2"	1572.20476876847	1693.35580372423	1451.05373381271	0.856910125220803	-0.22278419591439	0.000188163573392184	0.0362376433363169	1374.12757728863	1479.17923388308	1475.23356939854	1475.67455468057	1605.10226532147	1735.62677380054	1784.55416095417	1648.14001482075
"Phactr3"	22.4019200193876	22.5082842539098	22.2955557848655	0.990548881174391	-0.0136999245299473	0.945225298980722	1	15.278694396538	27.6880202166739	26.8835274605657	19.3319810656844	26.3689296369717	23.7757092301443	13.5633866739188	26.3251114746042
"Phactr4"	993.089894250265	979.097872873275	1007.08191562726	1.02858145598035	0.0406560490748795	0.544791772064391	1	1044.68072936328	1001.02842321821	1017.0934555914	965.525054336124	1030.0894771088	1007.88332606047	920.372667158776	958.046021165059
"Phax"	812.945927509852	807.294109247705	818.597745771998	1.0140018815879	0.0200603294171994	0.773902529825981	1	788.762598221273	860.458474425866	813.226705682112	811.943204758743	783.412393408096	836.28472900812	791.520493756548	817.958820818058
"Phb2"	2216.84725757852	2189.93484835088	2243.75966680615	1.02457827386773	0.0350302049515698	0.516783572977287	1	2295.62383307983	2176.70435857236	2306.38262672103	2196.32784885136	2144.38940692922	2165.65699291967	2220.52016118728	2229.17283236737
"Phc1"	922.929249054539	884.075570931865	961.782927177213	1.08789673507598	0.121541620132138	0.139729315926186	1	932.9552765886	1021.26197645347	925.24140343447	967.673052232312	790.217278475701	886.93732693321	840.929973782966	1018.21770453558
"Phc2"	1451.32336270486	1423.67394548706	1478.97277992266	1.03884234491394	0.0549767269382066	0.374541154091527	1	1418.05382367868	1472.78969075615	1502.11709685911	1522.93050839669	1438.38258116514	1486.49869012815	1432.87492076614	1336.93958988883
"Phc3"	662.617456103047	689.081650987264	636.153261218829	0.923189959139671	-0.115300561954854	0.105437888638236	1	587.274815866928	645.343855819399	693.37097908709	618.6233941019	707.708047030983	671.922217373644	677.200520362089	699.495819182339
"Phex"	18.0329991847769	21.8266480481579	14.2393503213959	0.652383741652793	-0.616207266438368	0.239235642335588	1	11.4590207974035	19.1686293807742	13.4417637302829	12.8879873771229	12.7591595017605	38.2478800658844	19.3762666770269	16.9232859479598
"Phf1"	117.154080757186	119.717164474931	114.590997039441	0.957181015287378	-0.0631363121170605	0.727635407087313	1	93.5820031787951	97.9729946128461	115.375138684928	151.433851681194	102.073276014084	123.01345210379	124.976920066823	128.805009715028
"Phf10"	1023.85193881103	1004.46743562009	1043.23644200197	1.0385965786516	0.0546353780152389	0.397739926688105	1	1065.68893415852	1054.27461594258	1030.53521932169	1022.44699858508	996.065051770771	1022.35549689621	943.624187171208	1055.82500664216
"Phf12"	925.567980373745	927.887214906034	923.248745841456	0.995001042163247	-0.00723005815272369	0.896690650985463	1	855.606886206127	906.250200168826	966.686841602842	964.451055388031	864.220403585912	912.780489139889	942.655373837357	991.892593060979
"Phf13"	717.801607606823	720.693935359917	714.909279853728	0.991973492182503	-0.0116265258959876	0.867203149812684	1	669.39779824832	693.265429271335	751.618621918316	745.355269976941	678.78728549366	746.350524528879	680.106960363643	777.530971053487
"Phf14"	1719.64923030812	1690.57418065249	1748.72427996374	1.03439665645953	0.0487895169612542	0.410079521532119	1	1691.1604860168	1744.34527365046	1776.55310635238	1782.83825383534	1627.21814179119	1664.2996461101	1737.08230759546	1733.69662711322
"Phf19"	611.334054779509	544.883234781315	677.784874777704	1.24390847710653	0.314880340386561	0.00803166385136927	0.475564295000642	623.561715058706	625.110302584138	748.258180985745	714.209300482228	500.159052469012	468.278099185017	577.412746975401	633.683040495829
"Phf2"	1372.89957307002	1362.4015718088	1383.39757433123	1.01541102341401	0.0220638273215924	0.686469346955237	1	1366.48823009037	1404.63456406896	1332.97490325305	1429.49259991255	1321.84892438239	1431.71118625	1386.37188074127	1309.67429586156
"Phf20"	1249.53100858157	1240.66698357798	1258.39503358517	1.01428912854283	0.0204689589068473	0.735619138472971	1	1267.17671651287	1261.93476756764	1248.96387993878	1255.50477032139	1212.9707633007	1231.16824752617	1233.29937399276	1285.22954949228
"Phf20l1"	1162.39606120279	1192.93868816888	1131.8534342367	0.948794305576642	-0.0758327436680667	0.234520257709417	1	1100.06599655073	1162.8968491003	1158.23197475937	1106.21891653638	1112.59870855352	1144.33522251173	1203.26616064337	1311.55466096689
"Phf21a"	923.464863971154	929.72523617251	917.204491769799	0.986532855175303	-0.0195609960833118	0.764476247102794	1	896.668377396822	849.809235880991	909.55934574914	1012.78100805224	941.625971229926	942.758557299636	930.06080049729	904.455615663186
"Phf21b"	42.4605435594311	45.3196589512858	39.6014281675763	0.873824496564371	-0.194584544407863	0.448346616824738	1	40.1065727909122	39.4021826160359	38.0849972358014	40.8119600275559	43.3811423059858	43.4165125072201	47.4718533587158	47.0091276332217
"Phf23"	942.246191674159	931.638001031652	952.854382316665	1.02277320296244	0.0324862670417783	0.607488641159134	1	977.83644137843	922.224057986138	929.721991344564	981.635038557528	902.497882091194	935.522471881766	912.622160487965	975.909489665683
"Phf3"	1935.8175679558	1928.87950598851	1942.75562992309	1.00719387804759	0.0103414191691472	0.868016136348035	1	1881.18924757374	2012.70608498129	1928.89309529559	1948.23409184175	1871.34339359154	1897.92183245848	1919.21921435951	2027.03358354452
"Phf5a"	1021.27286913248	1002.86924397559	1039.67649428937	1.03670194348354	0.0520011723898837	0.448664740324917	1	1002.6643197728	1031.91121499835	1063.01948166987	1061.11096071645	985.007113535912	987.208796295123	1018.22281387776	1021.03825219358
"Phf6"	2137.73959318973	2111.60901811174	2163.87016826772	1.02474944447941	0.0352712078824147	0.500698260175678	1	2224.00495309606	2131.97755668389	2196.60822292372	2102.88994036722	1992.98071417499	2063.31807058122	2145.92153448073	2244.21575321001
"Phf7"	97.413246542491	94.9900344498028	99.8364586351791	1.051020343486	0.0717905942880337	0.654143899293696	1	108.860697575333	94.7782230493837	84.0110233142678	111.695890601732	94.4177803130278	90.9679309675087	93.9748933835803	100.599533135095
"Phf8"	542.025648399882	538.3617108714	545.689585928365	1.01361143429963	0.0195047043687216	0.811764772852345	1	563.401855872338	539.916394225141	523.108638503508	556.331455112472	554.598133009857	522.031876574908	551.254786961414	525.562046939419
"Phgdh"	2286.27821547595	2236.88473746317	2335.67169348873	1.04416273863874	0.0623465815725952	0.281659994535107	1	2349.09926346771	2381.16973863396	2362.38997559721	2250.02779625604	2363.8469503595	2171.85935184927	2243.77168119971	2168.06096644419
"Phip"	2837.13442978093	2838.94666219094	2835.32219737093	0.998723306475506	-0.00184305617596511	0.996072022826611	1	2829.42321855888	2857.19070158985	2817.16964847178	2837.50522086323	2597.76487455844	2671.1492456823	2867.68746819998	3219.18506032302
"Phka1"	271.832195195426	269.617011351627	274.047379039225	1.01643207772903	0.0235138114467722	0.810051995472598	1	259.737804741146	274.750354457764	286.757626246034	274.943730711955	235.619145465844	278.072425343862	277.080613481484	287.695861115317
"Phka2"	330.232602827684	318.325647982266	342.139557673103	1.07480989936495	0.104081514237217	0.302040626151153	1	334.221439924268	332.256242600087	357.326885830019	344.753662338038	317.277766277112	300.814408085739	314.864333501687	340.346084064525
"Phkb"	895.757333452465	874.29750850933	917.217158395599	1.04909044057491	0.0691390559367129	0.308837664099384	1	902.397887795524	964.821012165637	873.714642468385	927.935091152849	884.635058788729	897.274591815882	903.902840483303	811.377542949407
"Phkg2"	135.966992761096	136.200032301908	135.733953220285	0.996577981122721	-0.0049453961177591	0.966571750432543	1	123.184473572087	172.517664426968	135.537784280352	111.695890601732	131.844648184859	115.77736668592	161.791826753174	135.386287583679
"Phlda1"	447.161281387061	420.231297480041	474.09126529408	1.12816743573602	0.173981199633698	0.128647033851532	1	430.668198302414	425.969541794983	471.581877537423	568.145443541501	395.533944554576	428.996492630865	409.808040219118	446.586712515606
"Phlda3"	279.130130566863	301.16500400989	257.095257123837	0.853669097341054	-0.228251139956538	0.288379960445004	1	189.073843157157	316.282384782775	312.521006729076	210.503793826341	336.841810846478	205.711571165162	325.521280174051	336.585353853868
"Phldb1"	795.365405596811	826.646548864492	764.084262329131	0.924317972873294	-0.113538859075452	0.111685019556824	1	750.565862229928	749.70639355917	804.265529861924	751.799263665503	805.528269877814	841.453361449456	865.15030712925	794.454257001447
"Phldb2"	3572.78606406931	3537.83733496119	3607.73479317744	1.01975711475639	0.0282255727229324	0.587746678286454	1	3544.65709999681	3676.1171456907	3555.34650665981	3654.81842036244	3379.47604669964	3365.81344579782	3634.98762861024	3771.07221873705
"Phldb3"	12.9156724126214	10.2719359017267	15.5594089235161	1.51474941747841	0.599079150753057	0.209887734938651	1	15.278694396538	11.714162399362	21.2827925729478	13.9619863252165	12.7591595017605	8.26981190613716	10.6569466723648	9.40182552664435
"Phlpp1"	333.7972481859	323.407789577589	344.186706794211	1.06424989714614	0.0898369506911432	0.33571954388221	1	359.049318318642	333.321166454574	370.768649560302	313.607692843324	298.564332341196	327.691296780685	312.926706833984	354.448822354492
"Phlpp2"	532.187067739972	541.241337045018	523.132798434925	0.96654258023055	-0.0490948043191338	0.523146170227648	1	479.369036691379	543.111165788603	529.829520368649	540.221470891069	529.930424639787	544.773859316785	528.972080282834	561.288983940667
"Phospho2"	232.093365055082	232.773238991909	231.413491118256	0.994158487120161	-0.00845223268134861	0.94284898246118	1	234.909926346771	242.80263882314	210.587631774431	237.35376752868	250.079526234506	226.386100930505	240.265706795133	214.361622007491
"Phpt1"	860.77275271572	860.267135674474	861.278369756966	1.00117548845069	0.00169487540024688	0.943778686808433	1	921.496255791197	833.835378063679	843.470674075249	846.311171097737	869.324067386617	874.532609074005	865.15030712925	832.061559108025
"Phrf1"	1299.4248987956	1265.50483721675	1333.34496037446	1.05360716226649	0.0753370579690522	0.226476920188198	1	1320.65214690075	1332.21974196381	1350.89725489343	1329.61069773985	1236.78786103732	1257.01140973285	1260.4261473406	1307.79393075623
"Phtf1"	718.688433229174	713.195846093905	724.181020364442	1.01540274572644	0.0220520663428304	0.725031577585517	1	723.828147035986	693.265429271335	695.611273042138	784.01923210831	689.845223728519	768.058780782489	719.828307051548	675.051072813064
"Phtf2"	437.988354726108	431.389769800549	444.586939651668	1.03059221793141	0.0434736037610101	0.614792292309236	1	466.000179094408	455.787409720632	431.256586346575	425.303583445056	431.259591159505	409.355689353789	421.433800225334	463.509998463566
"Phyh"	209.840737256886	219.80295268148	199.878521832292	0.909353215659207	-0.137087312569454	0.237175207412377	1	194.803353555859	184.23182682633	221.789101549667	198.689805397311	226.262428497887	237.757092301443	210.232493445742	204.959796480847
"Phyhd1"	44.5550658218792	48.6244935913267	40.4856380524317	0.832618194293199	-0.26427301043064	0.290965342602823	1	42.0164095904794	34.0775633435986	50.4066139885607	35.441965287088	45.9329742063379	55.8212303664258	52.3159200279725	40.4278497645707
"Phyhipl"	33.128337728368	33.017691670719	33.2389837860171	1.00670222853569	0.00963701309333384	1	1	28.6475519935087	31.9477156346237	35.8447032807543	36.5159642351816	34.8750359714787	34.1129741128158	34.8772800186484	28.205476579933
"Pi15"	152.268188289596	145.653036548919	158.883340030273	1.09083438145082	0.125432077649363	0.571066592650882	1	193.848435156076	158.673654318631	117.615432639975	165.395838006411	159.914799088732	185.037041399819	152.103693414661	85.5566122924636
"Pi16"	13.2064659332079	13.9338169332475	12.4791149331684	0.895599173790777	-0.159074897612997	0.745280417657609	1	16.2336127963216	8.51939083589966	11.2014697752357	13.9619863252165	22.1158764697182	14.47217083574	11.6257600062161	7.52146042131548
"Pi4k2a"	590.494166193923	581.58362265585	599.404709731996	1.03064234683014	0.0435437759916214	0.614366512455736	1	564.356774272121	599.552130076439	644.084512076053	589.625422503373	560.552407444012	555.111124199457	594.851386984725	615.819571995205
"Pi4k2b"	469.128116864609	449.396796172923	488.859437556295	1.08781246711022	0.121429865329375	0.213598137972454	1	490.828057488782	485.605277646281	509.666874773225	469.337540316893	421.052263558097	426.929039654331	541.566653622901	408.039227856365
"Pi4ka"	1104.20698075861	1098.00379826162	1110.4101632556	1.01129901828539	0.0162096326659657	0.811708351123833	1	1100.06599655073	1110.71558023042	1098.86418495062	1131.99489129063	1067.51634498063	1046.13120612635	1123.82346726756	1154.54417467193
"Pi4kb"	683.623026691635	692.518338523888	674.727714859381	0.974310249021812	-0.0375468529144629	0.642754544612128	1	703.77486064053	654.928170509786	674.32848046919	665.879347818017	671.131789792603	676.057123326713	713.046613714589	709.837827261648
"Pias1"	537.499360960307	540.288952550236	534.709769370378	0.989673704869361	-0.0149751474329458	0.815517280247963	1	516.61085428294	543.111165788603	515.267609660843	563.849447749127	573.311566945773	513.762064668771	554.161226962968	519.920951623432
"Pias2"	1516.68879908183	1508.02612576249	1525.35147240116	1.01148875761679	0.0164802848782624	0.769994404341303	1	1590.89405403952	1511.1269495177	1557.00429875776	1442.38058728967	1517.48937007605	1512.34185233483	1472.59626745404	1529.67701318504
"Pias3"	438.006801719589	452.210936802077	423.802666637102	0.93717916164109	-0.0936032189313952	0.318184040259204	1	436.397708701116	427.03446564947	403.252911908486	428.525580289337	435.512644326759	484.817722997291	478.593786922564	409.919592961694
"Pias4"	313.519969418037	309.00975882908	318.030180006995	1.02919137962534	0.041511278406801	0.688320894742623	1	327.537011125783	277.945126021226	357.326885830019	309.31169705095	269.643570803872	300.814408085739	315.833146835538	349.74790959117
"Pibf1"	326.676798889134	333.470282792628	319.883314985639	0.959255836252616	-0.0600124574652441	0.585947220627619	1	338.996031923186	320.542080200725	346.125416054783	273.869731763862	303.6679961419	321.488937851082	375.899573534321	332.82462364321
"Picalm"	3198.2440188118	3288.9163839149	3107.5716537087	0.944861860552888	-0.0818246731335287	0.121809876646065	1	3146.45612728704	3133.0059799021	3181.21741616694	2969.60709147874	3238.27468154682	3215.92310499909	3462.5388551847	3238.92889392898
"Pick1"	278.366303744786	289.321213190667	267.411394298905	0.924271647245848	-0.113611166906535	0.249234142453297	1	234.909926346771	261.971268203915	294.598655088699	278.165727556236	289.207615373238	290.477143203068	297.425693492362	280.174400694002
"Pid1"	344.939652121133	291.712918173662	398.166386068604	1.36492544986153	0.448822155502482	2.23948628513171e-06	0.0010948216798031	395.33621751042	376.98304448856	386.450707245632	433.895575029804	277.299066504929	293.578322667869	282.893493484592	313.080790037257
"Pif1"	218.846926294226	222.192795344146	215.501057244305	0.969883190454146	-0.0441170905774484	0.730845396220695	1	226.315660748719	210.854923188517	197.145868044148	227.687776995838	227.113039131337	225.352374442238	224.764693453512	211.541074349498
"Piga"	327.528383562174	324.98879318517	330.067973939179	1.01562878739365	0.0223731930100877	0.862418098085875	1	308.43864313011	338.645785727012	333.803799302024	339.38366759757	333.439368312675	323.556390827616	313.895520167835	329.063893432552
"Pigb"	84.5691766546686	84.7210108684086	84.4173424409285	0.996415665672926	-0.00518039104147472	1	1	79.2582271820407	83.0640606500217	85.1311702917914	90.2159116398603	67.1982400426054	71.327127690433	98.818960052837	101.539715687759
"Pigc"	306.375238702611	309.25928473728	303.491192667943	0.981348685863264	-0.0271622591711269	0.771221234832236	1	299.844377532058	292.854059984051	324.842623481836	296.423709673827	320.680208810914	318.387758386281	286.768746819998	311.200424931928
"Pigf"	183.149569658484	181.867293874604	184.431845442365	1.01410122465191	0.0202016651761919	0.939285183672247	1	183.344332758456	178.907207553893	198.266015021672	177.20982643544	204.997162661619	166.42996461101	181.168093430201	174.873954795585
"Pigg"	190.210868918198	184.417389255657	196.004348580739	1.0628300800258	0.0879109644144753	0.497422190417047	1	194.803353555859	189.556446098767	211.707778751955	187.949815916376	176.076401124295	163.328785146209	178.261653428647	220.002717323478
"Pigh"	186.235523788896	185.195510746131	187.27553683166	1.01123151461474	0.016113330326555	0.864679841747469	1	199.577945554777	179.97213140838	184.824251291389	184.727819072095	180.329454291549	199.509212235559	187.949786767161	172.993589690256
"Pigk"	664.886164419159	670.238613825483	659.533715012834	0.984028227273345	-0.0232283944009126	0.77006864213963	1	660.803532650267	719.888525633521	620.561425548058	636.88137621949	665.177515358448	647.112781655233	691.732720369859	676.931437918393
"Pigl"	131.097389747297	133.48142089139	128.713358603204	0.964279206376854	-0.0524771565928992	0.708630670876465	1	134.643494369491	127.790862538495	131.057196370258	121.361881134574	136.948311985563	120.945999127256	114.319973394459	161.711399058283
"Pigm"	864.878258049611	864.427730981549	865.328785117673	1.00104237069662	0.0015030398084825	0.991543197105314	1	852.742131006776	891.341266206002	858.032584783055	859.19915847486	847.208190916898	788.733310547831	848.680480453777	973.08894200769
"Pign"	749.707115466205	844.88092168106	654.53330925135	0.774704804493661	-0.368281408012016	0.0353159634485029	1	691.360921443343	519.682840989879	551.112312941597	855.97716163058	783.412393408096	963.433087064979	844.805227118371	787.872979132796
"Pigo"	276.903973552659	266.462673231462	287.345273873857	1.0783697033027	0.108851869817739	0.311055087691028	1	295.06978553314	287.529440711614	305.800124863935	260.981744386739	273.896623971126	255.330442601985	247.047400132093	289.576226220646
"Pigp"	299.204858609299	305.504687972874	292.905029245724	0.958757887446005	-0.0607615535547845	0.613416574534815	1	297.93454073249	260.906344349427	301.319536953841	311.459694947137	292.610057907041	347.332100057761	321.646026838646	260.430567088048
"Pigq"	674.652368941612	660.748883411594	688.555854471631	1.04208402277801	0.0594716061750534	0.430919021819928	1	695.180595042478	733.732535741858	677.68892140176	647.621365700426	657.522019657392	630.573157842958	671.387640358981	683.512715787044
"Pigs"	638.491816939218	634.138696749548	642.844937128888	1.0137292368751	0.0196723655753752	0.839797672909312	1	617.832204660004	629.369998002087	702.332154907279	621.84539094618	643.06163888873	625.404525401623	660.730693686616	607.357929021225
"Pigt"	779.867961011526	760.133975418466	799.601946604586	1.05192238797692	0.0730282648855794	0.335291669042796	1	823.139660613483	818.926444100855	810.986411727065	745.355269976941	838.702084582391	731.878353693138	746.955080399386	723.00038299895
"Pigu"	339.735783961622	338.838948613988	340.632619309256	1.00529357885982	0.00761687743867302	0.949409457317287	1	348.545215921023	325.866699473162	357.326885830019	330.791676012821	342.796085280633	326.657570292418	367.180253529659	318.721885353243
"Pigv"	139.893237803718	134.807190133143	144.979285474292	1.07545662313043	0.104949337074659	0.418669386678097	1	142.28284156776	155.478882755169	148.979548010635	133.175869563603	109.72877171514	147.822887822202	146.290813411553	135.386287583679
"Pigw"	180.001573298025	178.666539287933	181.336607308117	1.01494442121522	0.0214007269842666	0.823888557915651	1	189.073843157157	177.842283699405	201.626455954243	156.803846421662	153.960524654577	199.509212235559	164.698266754728	196.498153506867
"Pigx"	416.59770656866	411.396539667325	421.798873469995	1.02528541881048	0.036025582884453	0.670797881592293	1	438.307545500683	405.735988559721	444.698350076858	398.453609742716	397.235165821477	421.760407212995	387.525333540537	439.065252094291
"Pigy"	367.638479004013	369.735961658777	365.540996349249	0.988654159333847	-0.0164621541570397	0.827314871127698	1	341.860787122537	357.814415107786	389.811148178203	372.677634988471	364.911961750351	365.939176846569	340.053480181821	408.039227856365
"Pih1d1"	327.960457952111	329.237687959197	326.683227945025	0.992241289173164	-0.011237102939998	0.898057368404413	1	316.077990328379	358.879338962273	319.241888594218	312.53369389523	332.588757679224	317.354031898013	332.302973511011	334.704988748539
"Pih1d2"	30.0311073378999	24.1101636525469	35.952051023253	1.49115748616891	0.576432633554663	0.0548956196816638	1	36.2868991917777	33.0126394891112	35.8447032807543	38.6639621313687	26.3689296369717	19.6408032770758	20.3450800108782	30.0858416852619
"Pik3ap1"	12.6561327598192	15.0298304506227	10.2824350690156	0.684135133978816	-0.547646772897028	0.231090049601716	1	8.59426559805261	11.714162399362	10.0813227977121	10.7399894809358	17.012212669014	14.47217083574	14.5322000077702	14.1027382899665
"Pik3c2a"	1846.41367205583	1826.98415321219	1865.84319089948	1.02126949903696	0.0303636239233414	0.616961006396226	1	1870.68514517612	1836.99364899086	1979.29970928415	1776.39426014677	1762.46523250985	1723.22205594133	1827.18194764363	1995.06737675393
"Pik3c2b"	346.052972722999	338.658282376207	353.447663069791	1.04367051232237	0.0616663237230351	0.487702360552107	1	376.237849514748	354.619643544323	361.807473740113	321.125685479979	314.725934376759	333.893655710288	347.803986852632	358.20955256515
"Pik3c3"	503.276315024991	485.703025319766	520.849604730215	1.07236228225532	0.100792382023413	0.226820726343148	1	518.520691082507	498.38436390013	547.751872009026	518.741491929197	485.69867170035	502.391073297832	460.186333579388	494.536022701493
